,Age,Number of Dependents,Latitude,Longitude,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Internet Type_DSL,Unlimited Data_Yes,Contract_Month-to-Month,Contract_One Year,Customer Status
5700,27,0,37.680968,-121.446049,0,50,23.28,51.0,103.95,5231.3,1164.0,6395.3,0,1,0,1,Stayed
5701,19,0,33.624654,-117.611733,0,55,44.85,48.0,84.25,4589.85,2466.75,7056.6,0,1,0,1,Stayed
5702,39,0,34.186211,-117.07683,1,40,0.0,21.0,42.35,1716.45,0.0,1716.45,1,1,0,1,Churned
5703,60,0,37.656695,-122.048361,0,6,35.88,10.0,89.25,487.05,215.28,702.33,0,1,1,0,Stayed
5704,29,0,38.549822,-121.266725,6,72,12.32,59.0,68.75,4888.2,887.04,5775.24,1,1,0,0,Stayed
5705,22,0,32.726627,-116.994608,7,69,0.0,59.0,60.25,4055.5,0.0,4175.5,1,0,0,0,Stayed
5707,73,0,39.913777,-122.289984,1,63,37.12,18.0,108.5,6991.9,2338.56,9330.46,0,1,0,0,Stayed
5708,23,0,36.296851,-117.865469,0,1,35.28,51.0,71.35,71.35,35.28,106.63,0,1,1,0,Churned
5709,40,0,36.931654,-121.752383,0,66,32.22,0.0,25.45,1699.15,2126.52,3825.67,0,0,0,1,Stayed
5710,48,2,40.883853,-122.418258,4,63,10.67,0.0,19.55,1245.6,672.21,1917.81,0,0,0,0,Stayed
5711,50,2,34.074087,-117.605618,8,12,33.9,0.0,21.15,306.05,406.8,712.85,0,0,1,0,Stayed
5712,56,0,40.310119,-123.909449,8,62,0.0,29.0,37.83145161290323,2345.55,0.0,2345.55,0,1,0,0,Stayed
5714,50,2,35.846067,-119.004073,5,10,19.77,12.0,60.2,563.5,197.7,761.2,1,1,1,0,Stayed
5715,67,0,36.560498,-117.962461,0,49,43.19,10.0,81.35,4060.9,2116.31,6177.21,0,1,0,0,Stayed
5716,55,2,33.976678,-118.065875,0,22,0.0,29.0,49.45,1031.4,0.0,1031.4,1,1,0,1,Stayed
5717,22,3,40.531257,-122.148139,5,62,32.92,71.0,54.75,3425.35,2041.04,5457.89,1,1,0,1,Stayed
5718,72,0,34.358321,-117.618263,0,1,18.2,13.0,70.55,70.55,18.2,88.75,0,1,1,0,Churned
5719,62,0,32.787836,-117.232376,1,6,31.7,0.0,19.5,146.3,190.2,336.5,0,0,1,0,Churned
5720,69,0,34.195386,-118.238508,0,54,18.58,14.0,91.32962962962964,4931.8,1003.32,5935.12,0,1,0,0,Stayed
5721,57,0,32.787836,-117.232376,0,1,22.48,5.0,79.65,79.65,22.48,102.13,0,1,1,0,Churned
5722,76,0,32.898613,-117.202937,0,9,12.91,21.0,84.45,762.5,116.19,878.69,0,1,1,0,Churned
5723,73,2,39.141934,-122.770679,0,33,12.75,19.0,105.35,3465.05,420.75,3885.8,0,1,0,0,Stayed
5724,35,0,38.922812,-121.312005,0,64,14.39,7.0,86.55,5632.55,920.96,6553.51,1,1,0,0,Stayed
5725,70,0,34.422519,-118.420717,0,1,7.23,2.0,69.65,69.65,7.23,76.88,0,1,1,0,Churned
5726,74,0,38.838088,-122.73203,0,27,31.17,25.0,85.25,2287.25,841.59,3128.84,0,1,1,0,Churned
5727,27,0,37.921034,-122.341798,0,16,20.44,59.0,94.25,1483.25,327.04,1950.29,0,0,1,0,Churned
5729,80,0,38.888351,-123.239647,0,65,18.23,3.0,99.1,6496.15,1184.95,7681.1,0,1,0,0,Stayed
5730,68,0,34.067932,-117.785168,0,71,3.91,12.0,99.65,7181.25,277.61,7458.86,0,1,0,1,Stayed
5731,39,0,32.886925,-117.152162,0,10,5.63,26.0,74.75,799.65,56.3,855.95,0,1,1,0,Churned
5732,28,0,36.878709,-119.7645,0,13,0.0,53.0,34.315384615384616,446.1,0.0,446.1,0,1,1,0,Churned
5733,51,3,33.720359,-117.733655,9,24,20.6,0.0,21.1,490.65,494.4,985.05,0,0,0,0,Stayed
5734,55,0,33.868316,-117.929029,5,67,0.0,30.0,35.7,2545.7,0.0,2545.7,0,1,0,0,Stayed
5735,63,0,34.139082,-118.39275,0,14,0.0,12.0,31.1,419.7,0.0,419.7,0,1,1,0,Stayed
5736,68,0,38.984756,-121.345074,3,24,0.0,28.0,34.25,828.2,0.0,828.2,0,1,0,0,Stayed
5737,63,0,34.224377,-118.632656,0,70,23.15,17.0,111.15,7737.55,1620.5,9311.79,0,1,0,0,Stayed
5738,44,0,38.724322,-120.991237,0,1,26.37,0.0,20.3,20.3,26.37,46.67,0,0,1,0,Churned
5739,79,0,32.730264,-116.950963,3,9,22.79,0.0,19.85,183.15,205.11,388.26,0,0,0,1,Stayed
5740,58,0,33.782346,-117.635263,0,10,15.71,0.0,19.5,225.85,157.1,382.95,0,0,0,1,Stayed
5741,39,0,38.833554,-121.498102,5,65,49.33,16.0,89.75,5769.6,3206.45,8957.33,0,1,0,1,Churned
5742,71,0,34.136306,-118.26036,0,1,15.28,14.0,45.1,45.1,15.28,60.38,0,1,1,0,Churned
5743,59,0,33.753146,-118.367459,0,30,6.74,18.0,79.3,2427.1,202.2,2629.3,1,1,0,1,Stayed
5744,20,1,38.834469,-122.127193,0,13,26.63,27.0,44.0,659.35,346.19,1005.54,1,1,1,0,Stayed
5745,52,0,32.697098,-117.116587,0,4,47.82,13.0,74.35,265.35,191.28,456.63,0,1,1,0,Churned
5746,31,0,38.384648,-121.578701,0,11,46.49,0.0,20.0,211.95,511.39,723.34,0,0,0,1,Stayed
5747,21,0,37.257063,-121.923037,3,62,42.68,51.0,113.95,6891.4,2646.16,9537.56,0,1,0,0,Stayed
5748,58,0,32.825086,-117.199424,0,2,26.47,10.0,80.2,181.1,52.94,244.04,0,0,1,0,Churned
5749,40,0,34.248061,-117.29028,0,9,15.53,14.0,94.05,811.65,139.77,951.42,0,1,1,0,Stayed
5750,75,0,37.127386,-120.506422,0,71,47.86,16.0,104.05,7413.55,3398.06,10811.61,0,1,0,0,Stayed
5751,39,0,34.043144,-118.251977,7,58,5.69,10.0,100.35,5681.1,330.02,6011.12,0,1,0,1,Stayed
5752,25,0,34.200175,-118.540958,0,72,29.29,0.0,24.75,1777.6,2108.88,3886.48,0,0,0,0,Stayed
5753,46,0,35.996923,-120.000951,0,10,3.55,29.0,45.25,428.7,35.5,419.3,1,0,1,0,Stayed
5754,57,0,39.904002,-121.527823,0,19,40.22,22.0,56.2,1093.4,764.18,1857.58,0,1,1,0,Stayed
5755,63,2,37.350284,-121.852855,1,59,15.94,19.0,76.75,4541.9,940.46,5482.36,1,1,0,1,Stayed
5756,61,0,33.83796,-117.870494,0,54,27.62,24.0,69.9,3883.3,1491.48,5374.78,0,1,1,0,Stayed
5757,74,0,32.85723,-117.209774,0,4,31.61,2.0,95.45,396.1,126.44,522.54,0,1,1,0,Churned
5758,55,0,37.244307,-119.470256,9,42,33.63,0.0,25.25,1108.2,1412.46,2520.66,0,0,0,0,Stayed
5759,49,2,36.460611,-121.852507,10,48,12.57,18.0,111.8,5443.65,603.36,6047.01,0,1,0,0,Stayed
5760,26,1,33.713891,-116.237257,0,43,5.6,30.0,63.95,2737.05,240.8,2977.85,0,1,1,0,Stayed
5761,39,0,35.735694,-118.738483,2,68,41.61,14.0,88.85,6132.7,2829.48,8962.18,0,1,0,0,Stayed
5762,61,0,33.818,-117.974404,0,12,14.42,14.0,79.8,1001.2,173.04,1152.71,0,1,1,0,Stayed
5763,47,0,33.323705,-116.626907,5,38,0.0,25.0,60.0,2193.2,0.0,2193.2,0,1,0,0,Stayed
5764,73,0,37.801776,-122.402293,8,14,45.46,4.0,75.1,1013.35,636.44,1649.79,0,1,0,0,Stayed
5765,22,0,33.944624,-118.192615,10,72,15.09,85.0,106.3,7565.35,1086.48,8651.83,0,1,0,0,Stayed
5766,23,1,33.88856,-118.351813,1,11,0.0,41.0,50.55,565.35,0.0,565.35,0,1,1,0,Stayed
5767,58,0,34.281911,-118.556218,0,17,36.47,15.0,56.1,946.95,619.99,1566.94,0,1,0,1,Stayed
5768,31,0,33.141265,-116.967221,0,10,0.0,24.0,40.7,449.3,0.0,449.3,1,1,1,0,Stayed
5769,20,0,38.460517,-122.790335,0,4,29.98,71.0,72.2,305.55,119.92,425.47,0,1,1,0,Churned
5770,65,0,37.316146,-121.936285,1,39,33.25,26.0,105.65,4284.8,1296.75,5581.55,0,1,1,0,Churned
5771,74,0,38.759751,-121.288545,0,23,17.62,29.0,106.4,2483.5,405.26,2888.76,0,1,1,0,Churned
5772,33,1,33.890853,-118.297967,1,9,36.94,16.0,101.5,906.85,332.46,1239.31,0,1,1,0,Stayed
5773,42,1,38.161321,-122.271588,1,4,37.23,23.0,69.55,284.9,148.92,433.82,0,1,1,0,Stayed
5774,39,1,41.737962,-123.07557,4,36,43.7,26.0,104.5,3684.95,1573.2,5258.15,0,1,1,0,Stayed
5775,29,0,35.28952,-116.092214,0,6,0.0,48.0,49.25,255.6,0.0,255.6,0,1,0,1,Stayed
5776,36,0,41.528541,-122.955018,7,72,1.34,19.0,84.9,6065.3,96.48,6161.78,1,1,0,0,Stayed
5777,61,0,37.878554,-122.26609,0,7,40.32,18.0,79.65,604.7,282.24,886.94,0,1,1,0,Churned
5778,58,3,37.624436,-122.430661,10,56,35.38,0.0,20.05,1090.1,1981.28,3071.38,0,0,0,0,Stayed
5779,28,0,36.77462,-121.664714,0,6,40.64,51.0,85.95,514.6,243.84,758.44,0,1,1,0,Stayed
5780,77,0,34.279221,-119.221437,0,49,36.47,21.0,103.0,5166.2,1787.03,6953.23,0,1,0,1,Stayed
5781,35,0,33.606899,-117.717854,0,15,3.49,0.0,19.75,311.6,52.35,363.95,0,0,1,0,Stayed
5782,24,3,35.140938,-119.051348,9,23,1.88,0.0,19.65,451.55,43.24,494.79,0,0,0,0,Stayed
5783,46,0,39.346898,-121.759537,0,54,36.68,28.0,80.6,4299.95,1980.72,6420.67,1,0,0,0,Stayed
5784,25,0,37.963995,-122.288296,4,71,6.23,58.0,81.85,5924.4,442.33,6366.73,1,1,0,0,Stayed
5785,34,0,32.649787,-116.2237,0,34,4.89,27.0,49.8,1734.2,166.26,1970.46,0,0,1,0,Stayed
5786,47,3,38.224869,-119.755729,1,42,13.95,0.0,22.95,1014.25,585.9,1600.15,0,0,0,0,Stayed
5787,54,3,34.506627,-118.699048,1,8,13.43,0.0,19.6,125.0,107.44,232.44,0,0,0,0,Stayed
5788,43,0,33.873395,-118.37019,0,39,8.69,24.0,73.15,2730.85,338.91,3069.76,0,1,1,0,Stayed
5789,49,0,41.949216,-122.050062,0,1,16.15,12.0,93.85,93.85,16.15,110.0,0,1,1,0,Churned
5791,66,0,40.408796,-121.579609,0,50,10.6,14.0,106.8,5347.95,530.0,5877.95,0,1,0,1,Stayed
5792,26,0,37.04584,-118.397236,7,72,28.59,58.0,97.7,6869.7,2058.48,8928.18,0,1,0,0,Stayed
5793,55,0,32.747484,-117.166877,1,24,17.73,29.0,75.4,1747.85,425.52,2173.37,0,1,1,0,Churned
5794,20,0,33.92128,-118.274186,0,11,0.0,73.0,35.65,425.1,0.0,425.1,1,1,1,0,Stayed
5795,30,0,34.250069,-117.393949,0,7,48.16,85.0,66.85,458.1,337.12,795.22,1,1,1,0,Stayed
5796,55,0,34.943523,-120.256729,0,7,7.37,6.0,94.1,701.3,51.59,752.89,0,1,1,0,Stayed
5797,45,2,39.933852,-121.584371,1,59,2.47,0.0,20.6,1286.0,145.73,1431.73,0,0,0,0,Stayed
5798,35,3,34.02381,-118.156582,4,66,0.0,25.0,56.75,3708.4,0.0,3708.4,0,1,0,0,Stayed
5799,62,1,38.006047,-121.916834,7,72,21.14,0.0,23.75,1679.25,1522.08,3201.33,0,0,0,0,Stayed
5800,73,0,37.758019,-122.138678,10,33,44.54,18.0,93.55,3055.5,1469.82,4525.32,0,1,0,1,Stayed
5801,74,0,38.736685,-121.251984,1,66,21.7,3.0,80.55,5265.1,1432.2,6697.3,0,1,0,0,Churned
5803,48,2,34.11572,-118.192754,0,11,27.57,18.0,97.85,1105.4,303.27,1408.67,0,1,1,0,Churned
5804,79,0,34.712708,-117.889656,10,69,0.0,12.0,56.55,3952.65,0.0,3992.65,1,0,0,0,Stayed
5805,51,1,41.10831,-121.360362,8,24,30.41,0.0,19.7,452.55,729.84,1182.39,0,0,0,0,Stayed
5806,52,0,33.738543,-117.785046,0,31,26.16,0.0,20.9,689.35,810.96,1500.31,0,0,0,0,Stayed
5807,30,0,33.801869,-117.995068,7,70,26.47,59.0,94.8,6859.05,1852.9,8711.95,1,1,0,0,Stayed
5808,48,0,37.789168,-122.395009,0,46,15.78,3.0,93.7,4154.8,725.88,4880.68,0,1,1,0,Churned
5810,44,0,32.759327,-116.99726,8,68,0.0,15.0,60.3,4109.0,0.0,4109.0,1,1,0,0,Stayed
5811,56,0,33.766004,-117.786763,0,28,30.28,30.0,89.95,2625.55,847.84,3473.39,0,1,1,0,Churned
5812,50,0,33.989524,-118.089299,0,12,46.58,26.0,50.25,593.75,558.96,1272.71,1,0,1,0,Churned
5813,41,0,32.825086,-117.199424,0,2,5.11,6.0,79.725,159.45,10.22,169.67,0,1,1,0,Churned
5814,47,0,36.739385,-119.753649,0,62,14.05,25.0,71.4,4487.3,871.1,5358.4,1,1,0,1,Stayed
5815,33,0,33.86532,-118.396336,4,6,21.23,13.0,75.5,438.0,127.38,565.38,0,1,1,0,Churned
5816,52,0,38.591134,-121.161585,8,4,44.73,0.0,20.5,79.05,178.92,257.97,0,0,0,1,Stayed
5817,50,0,34.059281,-118.30742,0,53,2.51,19.0,90.8,4921.2,133.03,5114.23,0,0,1,0,Stayed
5818,80,0,37.504133,-122.032347,0,32,31.57,4.0,90.95,2897.95,1010.24,3882.64,0,1,0,0,Stayed
5819,50,0,41.083464,-121.107929,0,41,0.0,8.0,51.35,2075.1,0.0,2155.1,0,0,0,1,Stayed
5820,57,0,34.028735,-118.317236,0,52,22.55,0.0,20.65,1022.95,1172.6,2195.55,0,0,0,1,Stayed
5821,38,3,33.688546,-117.788091,1,24,4.47,0.0,19.9,533.5,107.28,640.78,0,0,0,1,Stayed
5822,62,0,35.607875,-118.466318,2,72,1.72,7.0,93.25,6688.95,123.84,6812.79,0,1,0,0,Stayed
5823,43,3,37.924838,-122.289145,8,14,9.77,21.0,80.45,1137.05,136.78,1273.83,1,1,1,0,Stayed
5824,53,0,34.296574,-118.244839,0,67,22.66,27.0,118.35,7804.15,1518.22,9322.37,0,1,0,1,Churned
5825,55,0,38.00474,-122.663717,7,21,11.27,19.0,80.9,1714.95,236.67,2011.62,1,0,0,1,Stayed
5826,47,0,34.174493,-117.87068,6,71,35.09,12.0,83.2,6126.1,2491.39,8617.49,1,1,0,0,Stayed
5827,55,3,34.074087,-117.605618,1,25,25.87,76.0,60.35,1404.65,646.75,2061.4,0,0,1,0,Stayed
5829,38,0,37.730269,-119.055813,0,23,16.26,0.0,20.3,470.6,373.98,844.58,0,0,1,0,Stayed
5830,78,0,32.555828,-117.040073,1,72,0.0,24.0,64.8,4732.35,0.0,4732.35,1,1,0,0,Stayed
5831,39,3,38.646209,-121.52446,8,12,9.58,57.0,49.2,571.15,114.96,766.11,0,0,1,0,Stayed
5832,51,0,33.930931,-117.361788,0,22,0.0,16.0,43.75,903.6,0.0,903.6,1,1,0,1,Churned
5833,22,0,41.528541,-122.955018,2,70,4.8,41.0,77.3,5498.2,336.0,5807.33,0,1,0,0,Stayed
5834,47,3,33.897253,-117.792202,1,72,21.89,58.0,114.55,8306.05,1576.08,9900.53,0,0,0,0,Stayed
5835,44,0,37.881842,-121.848111,1,70,14.15,0.0,26.0,2006.95,990.5,2997.45,0,0,0,0,Stayed
5836,45,0,33.817473,-117.810462,0,16,0.0,27.0,54.85,916.15,0.0,916.15,1,1,0,0,Stayed
5837,20,0,37.449537,-121.994813,1,22,45.1,41.0,80.0,1706.45,992.2,2748.65,0,0,1,0,Stayed
5838,33,1,34.172071,-118.946262,1,5,15.01,19.0,90.35,434.5,75.05,492.22,0,1,1,0,Stayed
5839,45,1,32.733564,-117.033713,5,69,46.45,26.0,108.75,7493.05,3205.05,10798.1,0,0,0,1,Stayed
5840,63,1,34.18454,-119.224666,3,42,3.14,0.0,20.0,833.55,131.88,965.43,0,0,0,0,Stayed
5841,42,3,37.781304,-122.461522,1,42,12.6,26.0,100.4,4303.65,529.2,4832.85,0,1,0,0,Stayed
5842,27,0,34.174215,-118.345928,0,5,30.92,41.0,55.75,266.95,154.6,421.55,0,1,1,0,Stayed
5843,21,0,38.9386,-120.785514,6,72,15.35,41.0,86.4,6058.95,1105.2,7164.15,1,1,0,0,Stayed
5844,52,3,33.012751,-117.200617,0,39,49.95,0.0,25.0,1004.35,1948.05,2952.4,0,0,0,0,Stayed
5845,30,0,33.828289,-117.201666,0,21,7.41,51.0,60.25,1258.35,155.61,1413.96,1,1,0,1,Stayed
5846,27,0,39.467828,-120.841386,4,35,25.32,30.0,61.0,2130.45,886.2,3005.95,1,1,1,0,Stayed
5847,60,0,37.147198,-121.120161,0,35,5.06,20.0,69.15,2490.15,177.1,2667.25,0,1,0,0,Stayed
5848,78,0,37.57028,-122.365778,0,12,43.4,24.0,73.3,828.05,520.8,1348.85,0,1,0,0,Stayed
5849,35,0,35.358953,-118.527064,0,27,25.21,9.0,56.7,1652.95,680.67,2333.62,1,1,1,0,Stayed
5850,22,2,38.590035,-121.412455,3,72,19.04,0.0,25.0,1738.9,1370.88,3109.78,0,0,0,0,Stayed
5851,55,0,38.549185,-121.328386,7,58,0.0,29.0,45.35,2540.1,0.0,2536.02,1,1,0,1,Stayed
5852,75,0,37.921137,-122.657562,0,10,7.51,18.0,79.25,793.55,75.1,868.65,0,1,1,0,Churned
5853,30,0,33.90139,-118.315697,5,64,13.8,48.0,89.45,5692.65,883.2,6575.85,0,1,0,1,Stayed
5854,60,1,32.607964,-117.059459,8,71,11.13,0.0,20.5,1500.95,790.23,2291.18,0,0,0,0,Stayed
5855,44,0,34.105493,-117.660934,0,10,45.56,17.0,51.2,498.25,455.6,953.85,1,1,1,0,Stayed
5856,36,0,34.13946,-118.166649,0,4,39.9,20.0,45.3,196.95,159.6,356.55,0,1,1,0,Churned
5857,44,0,35.097323,-118.171288,0,71,41.34,10.0,79.05,5552.5,2935.14,8487.64,0,1,0,1,Stayed
5858,58,2,32.698964,-115.886656,9,66,8.39,16.0,59.75,3996.8,553.74,4550.54,1,1,0,0,Stayed
5859,24,0,34.119363,-117.855059,0,69,7.18,0.0,19.95,1399.35,495.42,1894.77,0,0,0,0,Stayed
5860,39,0,39.225694,-123.717354,0,43,28.9,0.0,26.45,1110.05,1242.7,2352.75,0,0,0,0,Stayed
5861,21,0,37.74441,-122.486764,1,72,13.27,0.0,24.85,1871.85,955.44,2827.29,0,0,0,0,Stayed
5862,24,0,37.378541,-122.020456,0,61,25.91,0.0,19.45,1336.35,1580.51,2916.86,0,0,0,1,Stayed
5863,22,0,38.264262,-120.515133,0,7,26.76,46.0,44.65,322.5,187.32,509.82,1,1,1,0,Stayed
5864,47,0,39.872961,-120.198876,1,70,0.0,18.0,39.15,2692.75,0.0,2692.75,1,1,0,0,Stayed
5865,73,0,37.787186,-122.14633,0,5,14.22,4.0,84.7,392.5,71.1,422.4,0,1,0,1,Stayed
5866,66,0,35.989792,-121.055933,0,16,32.11,14.0,96.4,1581.2,513.76,2047.76,0,1,1,0,Churned
5867,24,0,41.33832,-122.290756,0,17,34.02,0.0,21.1,385.55,578.34,963.89,0,0,1,0,Stayed
5868,38,3,34.137412,-118.207607,3,51,37.63,0.0,19.4,997.75,1919.13,2916.88,0,0,0,1,Stayed
5869,79,0,38.148862,-121.737696,0,5,43.99,27.0,59.9,287.85,219.95,527.8,1,0,0,0,Stayed
5870,51,0,37.42765,-121.945416,1,14,20.4,30.0,64.7,941.0,285.6,1226.6,1,1,1,0,Churned
5871,74,0,33.744119,-118.31448,0,3,48.34,20.0,77.0,237.75,145.02,382.77,0,1,1,0,Churned
5872,53,2,37.422961,-120.765493,10,64,17.07,25.0,53.85,3399.85,1092.48,4492.33,1,1,0,1,Stayed
5873,37,1,39.84784,-122.544556,8,7,0.0,17.0,34.65,246.6,0.0,246.6,0,1,1,0,Stayed
5874,29,0,34.441123,-117.537886,0,1,0.0,73.0,25.2,25.2,0.0,25.2,1,1,1,0,Churned
5875,70,0,33.918043,-117.617809,1,60,4.06,11.0,116.05,6925.9,243.6,7169.5,0,1,0,0,Stayed
5877,66,0,34.598221,-117.79593,0,2,0.0,6.0,24.45,47.5,0.0,47.5,1,1,1,0,Churned
5878,44,0,36.5276,-119.865999,0,20,22.75,11.0,68.9,1370.35,455.0,1825.35,0,1,1,0,Stayed
5879,46,0,37.791222,-122.402241,2,72,47.82,21.0,115.55,8425.3,3443.04,11868.34,0,1,0,0,Stayed
5880,35,2,38.415003,-122.998726,1,72,17.89,19.0,107.45,7658.3,1288.08,8946.38,0,1,0,0,Stayed
5881,55,0,32.695681,-116.798386,0,4,31.92,4.0,90.4,356.65,127.68,484.33,0,1,1,0,Stayed
5883,47,0,32.726627,-116.994608,1,33,15.66,24.0,103.75,3361.05,516.78,3977.83,0,0,0,1,Churned
5884,45,0,37.40122,-120.514191,1,56,40.33,9.0,93.15,5253.95,2258.48,7512.43,0,1,0,1,Stayed
5885,30,0,33.844983,-117.952151,0,9,40.71,52.0,70.5,597.9,366.39,964.29,0,1,1,0,Stayed
5886,57,0,32.808814,-117.134694,0,12,49.0,23.0,95.7,1184.0,588.0,1772.0,0,1,0,1,Stayed
5887,70,0,34.099869,-118.326843,0,51,19.49,11.0,97.8,4913.3,993.99,5907.29,0,1,1,0,Churned
5888,22,1,37.791481,-121.903253,3,33,1.71,0.0,24.15,800.3,56.43,856.73,0,0,0,1,Stayed
5889,39,0,38.32153,-120.236358,0,1,23.7,17.0,50.45,50.45,23.7,74.15,0,1,1,0,Churned
5890,34,0,34.438581,-119.685368,0,70,40.91,0.0,19.85,1328.35,2863.7,4158.76,0,0,0,0,Stayed
5892,69,0,33.362575,-117.299644,1,32,33.74,6.0,93.2,2931.0,1079.68,3992.8,0,1,1,0,Churned
5893,19,0,34.037037,-118.705803,0,39,0.0,73.0,41.15,1700.9,0.0,1700.9,1,1,0,1,Stayed
5894,48,1,38.233879,-120.861666,7,45,20.11,0.0,24.65,1138.8,904.95,2043.75,0,0,0,0,Stayed
5895,55,0,34.072945,-118.37267,0,19,4.3,23.0,55.0,1046.5,81.7,1158.2,0,0,1,0,Churned
5896,64,0,34.236683,-118.517588,0,30,2.67,27.0,94.4,2638.1,80.1,2718.2,0,1,0,1,Stayed
5897,63,0,36.525703,-120.952122,0,7,9.19,0.0,19.4,168.65,64.33,232.98,0,0,1,0,Stayed
5898,33,1,34.370378,-118.504118,0,59,13.27,15.0,76.45,4519.5,782.93,5272.21,1,1,0,0,Stayed
5899,55,0,32.578103,-117.012975,0,1,13.27,0.0,20.2,20.2,13.27,33.47,0,0,1,0,Churned
5901,33,0,35.050345,-120.489599,1,72,46.23,18.0,110.45,7982.5,3328.56,11311.06,0,1,0,0,Stayed
5902,24,0,34.109775,-117.378904,5,67,1.36,82.0,75.5,5229.45,91.12,5320.57,1,1,0,0,Stayed
5903,55,0,34.008293,-118.346766,10,47,14.14,28.0,73.6,3522.65,664.58,4187.23,1,1,0,0,Stayed
5904,54,0,33.849263,-116.382778,0,4,37.7,2.0,61.3,249.4,150.8,410.2,1,0,1,0,Stayed
5905,48,0,34.244411,-117.072654,0,24,38.79,4.0,104.15,2494.65,930.96,3465.61,0,0,1,0,Stayed
5906,61,0,36.991762,-119.242874,0,9,0.0,14.0,50.8,463.6,0.0,463.6,1,1,0,1,Stayed
5907,38,1,33.818477,-118.038307,2,7,35.26,0.0,19.85,144.15,246.82,390.97,0,0,0,0,Stayed
5908,45,0,37.499411,-122.196318,0,65,0.0,22.0,59.95,3921.1,0.0,3921.1,0,1,0,0,Stayed
5909,27,0,41.027281,-120.669427,0,14,9.19,0.0,20.05,299.3,128.66,427.96,0,0,1,0,Stayed
5910,53,0,35.236549,-120.727344,5,35,0.0,30.0,53.15,1930.9,0.0,1930.9,1,1,0,1,Stayed
5911,32,3,37.42765,-121.945416,0,26,0.0,58.0,39.95,1023.75,0.0,1023.75,0,1,0,1,Stayed
5912,56,0,38.113533,-122.11926,0,7,30.06,10.0,75.15,525.0,210.42,745.42,0,0,1,0,Stayed
5913,80,0,34.083086,-117.737997,1,43,13.84,18.0,107.55,4533.9,595.12,5269.02,0,0,0,1,Churned
5914,36,0,37.249377,-120.249581,0,37,34.37,0.0,20.15,785.75,1271.69,2057.44,0,0,0,1,Stayed
5915,61,1,32.790282,-115.689559,0,23,0.0,19.0,40.65,947.4,0.0,947.4,1,1,0,1,Stayed
5916,39,3,37.897743,-122.263124,8,50,10.21,23.0,69.75,3557.7,510.5,4068.2,0,1,1,0,Stayed
5917,50,0,38.326215,-122.718742,0,1,6.08,0.0,19.65,19.65,6.08,25.73,0,0,1,0,Churned
5918,76,0,35.140938,-119.051348,0,27,34.39,19.0,104.65,2964.0,928.53,3892.53,0,1,0,1,Stayed
5919,56,0,37.393554,-121.965114,0,58,42.33,7.0,71.1,4299.2,2455.14,6754.34,0,1,0,1,Stayed
5920,54,0,34.088017,-118.327168,5,12,45.15,0.0,26.4,314.95,541.8,856.75,0,0,0,1,Stayed
5921,68,0,39.657228,-121.37778,10,72,15.82,13.0,78.45,5682.25,1139.04,6821.29,1,1,0,0,Stayed
5922,64,0,33.631119,-117.567346,0,14,29.3,26.0,86.3,1180.95,410.2,1601.15,0,0,1,0,Churned
5923,71,0,34.358321,-117.618263,0,10,16.88,24.0,89.8,914.3,168.8,1083.1,0,1,1,0,Churned
5924,23,0,35.339796,-119.023552,8,72,6.09,41.0,66.5,4811.6,438.48,5204.47,1,1,0,0,Stayed
5925,34,2,34.008293,-118.346766,0,9,27.64,29.0,50.1,484.05,248.76,732.81,0,1,1,0,Stayed
5926,57,0,33.876482,-118.284077,0,45,37.39,30.0,81.65,3618.7,1682.55,5301.25,1,1,0,0,Stayed
5927,25,0,37.750778,-121.13238,4,64,14.78,0.0,19.45,1225.65,945.92,2171.57,0,0,0,0,Stayed
5928,21,0,37.776523,-122.219268,0,2,0.0,51.0,49.25,90.35,0.0,90.35,1,1,1,0,Churned
5929,77,0,39.423046,-120.984472,5,64,14.87,16.0,80.3,5017.7,951.68,5969.38,0,1,0,1,Stayed
5930,35,0,39.903272,-121.843567,0,39,0.0,8.0,41.1,1597.05,0.0,1597.05,1,1,1,0,Stayed
5932,46,0,37.59485,-122.051521,0,7,48.36,15.0,95.35,660.9,338.52,965.13,0,1,1,0,Churned
5933,31,0,38.581354,-122.296283,0,58,38.62,0.0,24.35,1423.85,2239.96,3663.81,0,0,0,0,Stayed
5934,75,0,33.362575,-117.299644,0,4,10.61,8.0,74.4,306.6,42.44,369.04,0,0,1,0,Churned
5935,51,0,37.424655,-121.74841,0,3,22.56,3.0,50.65,151.3,67.68,218.98,0,1,1,0,Churned
5936,32,0,34.106922,-117.297553,0,1,14.02,2.0,74.35,74.35,14.02,88.37,0,1,1,0,Churned
5937,22,0,36.554618,-121.922239,0,72,48.36,71.0,86.05,6309.65,3481.92,9811.57,1,0,0,0,Stayed
5938,68,0,33.475493,-117.219551,8,43,31.25,20.0,101.0,4388.4,1343.75,5882.15,0,0,1,0,Churned
5939,72,0,33.86532,-118.396336,0,1,34.51,15.0,69.6,69.6,34.51,104.11,0,1,1,0,Churned
5940,43,0,39.455555,-123.683979,1,68,49.51,3.0,100.3,6754.35,3366.68,10211.03,0,0,0,1,Stayed
